open-tessera,pente-threat-4,pente-threat-31,pente-threat-22,open-tria,stretch-tria,open-pair,capture-threat,stretch-two,three-gap,pente-potential-1,pente-potential-2,captures,4-captures,can-block-trias,non-quiet-moves,move-index,not-in-shape,won
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,4,12,0,1
0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,2,9,1,0
0,0,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,1,19,2,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,-2,1
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,0,5,2,0
0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,13,0,0
0,0,0,0,0,0,1,0,-1,0,0,0,0,0,1,2,10,1,1
0,0,0,0,0,0,0,0,-3,0,0,0,0,0,1,0,7,2,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,20,1,1
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,18,-2,1
0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,16,-2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,-1,0,0,0,-2,0,-1,0,-1,0,0,2,23,2,0
0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,3,24,-2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1
0,0,0,0,0,0,-1,5,-1,0,0,0,-1,0,1,7,21,0,1
0,0,0,0,0,0,-1,3,-1,0,0,0,-1,0,1,3,19,0,1
0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,2,7,-1,1
0,0,0,0,-1,0,0,7,0,0,0,0,1,0,1,11,29,0,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2,9,0,1
0,0,0,0,-1,0,-1,-2,1,0,0,0,1,0,0,2,16,2,0
0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,7,13,-3,1
0,0,0,0,0,0,0,-7,0,0,0,0,-1,0,0,5,28,-1,0
0,0,0,0,0,0,0,3,-1,0,0,0,-1,0,1,5,17,-2,1
0,0,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,5,-1,1
0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,2,6,1,0
0,0,0,0,-1,0,0,5,0,0,0,0,2,0,1,9,31,1,1
0,0,0,0,0,-1,1,1,-1,0,0,0,-1,0,0,4,15,0,1
0,-1,0,0,0,0,0,-3,1,-1,0,-1,-3,-1,0,1,32,1,0
0,0,0,0,-1,0,1,-6,1,0,0,0,0,0,0,2,24,-1,0
0,0,-1,0,0,0,-1,-6,1,0,0,0,0,0,0,1,22,0,0
0,0,-1,0,0,0,-1,-3,1,0,0,0,1,0,0,1,18,3,0
0,-1,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,11,-1,1
0,0,0,0,-1,0,-1,0,1,0,0,0,0,0,0,4,10,1,0
0,-1,0,0,1,0,1,-8,0,0,0,0,0,0,0,1,26,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
0,0,0,0,-1,0,1,-4,1,0,0,0,1,0,0,2,20,0,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,4,2,0
0,0,0,0,0,0,0,6,-1,0,0,0,0,0,1,8,23,1,1
0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,3,14,3,0
0,0,0,0,-1,0,-1,8,0,0,0,0,0,0,1,14,25,1,1
0,0,0,0,-1,0,-1,0,1,0,0,0,0,0,0,2,12,3,0
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,8,1,0
0,-1,0,0,0,0,0,-4,1,0,0,0,-2,0,0,1,30,1,0
0,0,0,0,-1,0,-1,8,0,0,0,0,0,0,1,12,27,1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,1
0,-1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,1,15,1,0
0,0,0,0,0,0,0,-1,-1,0,0,0,-2,0,1,0,17,-1,0
0,0,0,0,0,1,1,-1,1,2,0,0,2,0,1,5,34,-6,1
0,0,-1,0,0,-1,-1,1,-1,-2,-1,0,-2,0,1,2,35,6,0
0,0,0,0,0,0,2,0,2,1,0,0,2,0,0,0,24,0,1
0,0,0,0,0,0,0,-1,2,0,0,0,0,0,0,0,11,-1,0
0,0,0,0,0,0,0,1,-1,0,0,0,1,0,1,1,16,3,1
0,-1,0,0,1,0,3,0,1,1,0,0,2,0,0,1,26,0,1
0,0,0,0,0,-1,-1,0,-2,0,0,0,-2,0,0,5,19,-2,0
0,-1,0,0,0,0,-1,0,-2,-1,0,-1,-2,0,0,1,23,2,0
0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,18,3,1
0,0,0,0,0,0,0,2,-2,0,0,0,0,0,1,2,14,3,1
0,0,0,0,1,0,2,-1,1,2,0,0,2,0,1,4,28,-5,1
0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,22,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,-1,0,0,0,0,0,-1,2,0,0,0,0,0,0,1,13,-1,0
0,0,0,0,-1,0,-3,0,-1,-2,0,0,-2,0,0,2,27,5,0
0,-1,0,0,0,-1,-1,1,-1,-2,0,0,-2,0,0,1,33,6,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,8,2,1
0,0,0,0,0,1,1,-1,1,2,0,0,2,0,1,7,32,-6,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,-2,1
0,0,0,0,0,0,0,-1,2,0,0,0,2,0,0,2,20,2,1
0,0,0,0,-1,0,-2,0,-1,-2,0,0,-2,0,0,2,29,7,0
0,0,0,0,-1,0,0,0,2,0,0,0,0,0,0,2,9,-2,0
0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,5,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,0,0,-1,0,-2,0,0,0,0,0,0,2,12,1,1
0,0,0,0,-1,-1,-1,1,-1,-2,0,0,-2,0,0,6,31,5,0
0,0,0,0,-1,0,-3,0,-1,-1,0,0,-2,0,0,4,25,0,0
0,0,0,0,0,0,0,0,-1,1,0,0,0,0,1,0,6,0,1
0,0,0,0,0,0,-1,0,-2,0,0,0,0,0,1,2,10,2,1
0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,36,-3,1
0,0,0,-1,0,0,-1,1,-3,-1,0,0,-2,0,1,1,21,-1,0
0,0,0,0,1,0,0,-1,1,2,0,0,2,0,1,6,30,-6,1
0,0,0,0,0,0,0,0,-2,0,-1,0,0,0,1,0,7,1,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,4,18,-2,1
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2,16,0,1
0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,3,7,0,0
0,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,6,0,1
0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,1,6,20,-3,1
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,0,5,2,0
0,0,0,0,0,1,0,0,-1,-1,0,0,0,0,1,7,22,-1,1
0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,2,15,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,13,3,0
0,0,0,0,0,0,-1,0,1,-1,0,0,0,0,1,2,14,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,-2,1
0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,12,-2,1
0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,2,17,1,0
0,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,1,0,11,3,0
0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,1,8,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,-1,0,1,0,-1,1,0,0,0,0,0,2,19,3,0
0,0,-1,0,0,-1,0,0,1,1,0,0,0,0,0,1,21,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1
0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,1,1,9,1,0
0,0,0,0,0,0,0,1,1,0,0,0,-1,0,1,1,8,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,0,-1,-4,0,0,0,0,0,0,0,21,4,0
0,0,0,0,0,0,-1,-1,-2,0,0,0,1,0,0,2,13,1,0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,6,24,-3,1
0,0,0,0,0,0,-1,0,2,0,0,0,-1,0,0,2,12,-1,1
0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,5,30,-1,1
0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,20,-3,1
0,0,0,0,0,0,0,1,2,0,-1,0,0,0,1,5,22,-2,1
0,0,0,0,0,-1,-1,1,0,0,0,0,-1,0,0,6,14,-1,1
0,0,0,0,0,0,0,-1,-3,0,0,0,1,0,1,0,9,2,0
0,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,1,25,3,0
0,0,0,0,0,0,0,0,-3,0,0,0,0,0,1,1,7,1,0
0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,0,5,2,0
0,-1,0,0,0,0,1,1,2,0,0,0,0,0,0,1,18,-1,1
0,0,0,0,0,2,2,1,2,0,0,0,1,0,1,9,28,-2,1
0,0,0,0,0,0,-1,-1,-2,0,0,0,0,0,0,0,19,3,0
0,-1,0,0,0,-2,-2,-1,-2,0,0,0,-1,0,0,1,27,5,0
0,0,0,0,0,0,0,0,3,0,0,0,-1,0,0,0,10,-2,1
0,0,0,0,0,-1,-1,0,1,0,0,0,0,0,0,5,16,0,1
0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,1,0,6,-1,1
0,0,0,0,0,0,-1,-1,-2,0,0,0,0,0,0,2,17,1,0
0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,7,26,-2,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,-2,1
0,0,0,0,0,-1,-2,-1,-2,0,0,0,0,0,0,3,23,3,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,4,15,1,0
-1,-2,0,0,0,-1,-2,0,-1,0,0,0,-1,0,1,3,29,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,-1,0,0,0,-2,0,0,0,1,0,0,4,11,2,0
0,0,0,0,-1,0,-1,0,-1,-1,0,0,0,0,0,4,9,1,0
0,0,0,0,0,1,0,-1,0,-2,0,0,1,0,1,5,24,1,1
-1,-2,0,0,0,-1,0,2,0,2,0,0,-1,0,0,3,25,0,0
0,-1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,14,-1,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,10,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,-1,0,-1,0,0,0,0,2,0,0,0,0,0,1,21,0,0
0,0,0,0,0,-1,-1,0,-2,3,-1,0,0,0,0,3,19,1,0
0,0,0,0,-1,0,0,0,-3,0,-1,0,0,0,0,4,13,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,1
0,0,0,0,0,0,-2,-1,0,0,0,0,0,0,1,0,7,0,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,6,2,1
0,0,0,0,0,0,-1,-1,2,-3,1,0,0,0,1,0,20,0,1
0,0,0,0,0,1,0,-1,0,-2,0,-1,0,0,0,5,26,2,1
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,1
0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,1,11,1,0
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2,16,-1,1
0,0,0,0,0,-2,-2,0,0,2,0,0,-1,0,0,6,23,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,0,0,-1,0,0,-2,0,0,0,0,1,3,22,0,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,0,0,0,0,1,-3,0,0,0,0,1,0,18,0,1
0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,1,17,1,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,5,1,0
0,0,0,0,-1,0,0,0,-2,0,-1,0,0,0,0,2,15,2,0
0,0,0,0,0,0,-1,2,0,0,0,0,-1,0,1,2,24,1,0
0,0,0,0,-1,0,3,1,1,1,0,0,0,0,0,5,28,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,32,0,0
0,0,0,0,-1,0,0,0,2,0,0,0,0,0,0,2,6,0,0
0,0,0,0,-1,0,-2,-2,1,0,0,0,0,0,0,4,16,-1,0
0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,1,0,25,0,1
0,0,0,0,-1,0,-1,0,2,0,0,0,-1,0,1,3,20,0,0
0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,3,15,1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
0,0,0,0,1,0,0,1,-2,0,0,0,0,0,1,6,19,1,1
0,0,0,0,-1,0,-1,0,-1,-1,0,0,0,0,1,7,33,2,1
0,0,0,0,0,1,1,-3,-3,0,0,0,2,1,1,7,43,3,1
0,0,-1,0,0,-1,-2,3,3,1,0,0,-1,0,0,1,38,2,0
0,0,0,0,-1,0,-2,-2,2,0,0,0,0,0,0,2,18,-1,0
0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,2,9,0,1
0,0,0,0,0,0,1,0,-2,0,0,0,0,0,0,2,21,2,1
0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,4,7,0,1
0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,3,30,-1,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,26,1,0
0,0,0,0,-1,0,1,-1,-1,-1,0,0,1,0,0,7,35,2,1
0,0,0,0,0,1,0,-2,-3,0,0,-1,1,0,1,8,41,3,1
0,-1,0,0,0,-1,-1,3,3,0,0,0,-2,-1,0,1,42,-1,0
0,0,-1,0,0,1,-1,0,1,0,0,0,0,0,0,1,14,0,0
0,0,0,0,0,1,1,-3,-3,-1,0,0,1,0,1,9,37,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1
0,0,0,0,0,1,1,-3,-3,0,0,-1,1,0,1,9,39,0,1
0,0,0,0,0,0,-1,0,2,0,0,0,-1,0,0,1,34,-1,0
0,0,-1,0,0,0,-2,0,2,0,0,0,0,0,0,1,12,0,0
0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,5,13,0,1
0,-1,0,0,0,-1,0,3,3,0,0,1,-1,0,0,1,40,0,0
0,-1,0,0,1,0,2,2,-2,0,0,0,0,0,0,2,17,1,1
0,0,0,0,0,-1,-3,3,3,0,0,0,-2,-1,0,7,44,-1,0
0,0,0,0,0,0,-3,-1,-1,-1,0,0,0,0,0,2,27,1,1
0,0,0,0,0,0,1,0,-2,0,0,0,0,0,0,4,11,0,1
0,-1,0,0,0,0,1,-3,0,0,0,0,1,0,0,1,23,1,1
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,2,8,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,5,0,1
0,0,0,0,0,0,-3,-1,-2,-1,0,0,0,0,0,4,29,2,1
0,0,0,0,-1,0,-2,0,2,0,0,0,0,0,0,4,10,0,0
0,0,0,0,0,0,-2,2,0,0,0,-1,-1,0,1,3,22,0,0
0,0,-1,0,0,0,-2,0,-1,-1,0,0,0,0,1,2,31,1,1
0,0,0,0,0,-1,-3,1,2,1,0,0,-1,0,0,4,36,1,0
0,0,0,-1,0,0,-1,1,0,0,0,0,-1,0,1,1,18,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,3,17,0,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,10,0,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,1,7,1,1
0,0,0,0,0,0,-1,-1,-1,0,0,0,1,0,1,0,9,1,1
0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1,0,6,0,0
0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,21,-1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,1
0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,2,19,-1,1
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,5,1,1
0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,1,0,14,0,0
0,0,0,0,0,0,0,1,1,0,0,0,-1,0,1,1,8,0,0
-1,-2,0,0,0,0,1,2,1,0,0,0,-1,0,1,4,24,1,0
0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,7,25,0,1
0,0,0,-1,-1,0,-2,0,0,0,0,0,-1,0,0,2,22,1,0
0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,4,16,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
0,0,0,0,0,-1,-3,-1,0,0,0,-1,-1,0,0,3,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1
0,0,0,0,0,0,-2,0,-1,0,0,0,1,0,1,1,11,1,1
0,0,0,0,0,0,-1,0,-1,0,0,0,1,0,1,1,15,0,1
0,0,0,0,0,0,-1,0,0,0,0,0,1,0,1,0,13,1,1
0,0,0,0,1,0,-1,-2,-1,0,0,0,1,0,1,5,23,-1,1
0,0,0,0,0,-1,-1,1,0,0,0,0,-2,0,1,4,12,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,-2,1
0,0,0,0,0,0,1,0,3,0,0,0,1,0,1,2,18,-5,1
0,0,0,0,-1,0,0,0,-5,0,0,0,-1,0,0,2,19,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,6,0,1
0,0,0,0,1,0,1,0,3,-1,-1,0,1,0,1,5,26,-3,1
0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,2,11,3,0
0,-1,0,0,0,-1,-2,0,-2,1,1,0,-1,0,0,1,27,3,0
0,0,0,0,0,0,0,0,5,-1,0,0,1,0,1,4,20,-4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,0,1,1,0,0,-1,-1,0,1,0,1,5,28,0,1
0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,4,9,0,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,0,1
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,0,5,2,0
0,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,10,0,1
0,0,-1,0,-1,0,-2,0,-3,0,1,0,-1,0,0,1,25,5,0
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,1,0,7,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,-1,0,-1,0,-3,0,0,0,-1,0,0,2,17,4,0
0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,1,13,4,0
0,-1,0,0,0,0,-2,0,-5,1,0,0,-1,0,0,1,21,4,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,14,0,1
0,0,0,0,-2,0,-2,0,-5,1,0,0,-1,0,0,4,23,5,0
0,0,0,0,1,0,2,0,3,0,-1,0,1,0,1,7,24,-5,1
0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,16,-3,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,12,-4,1
0,0,0,0,0,0,2,0,5,-1,0,0,1,0,1,2,22,-5,1
0,0,-1,0,0,0,-2,0,-1,0,0,0,-1,0,0,1,15,3,0
0,0,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,7,25,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,2,-2,0,0,0,0,1,0,1,4,14,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,2,18,0,1
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,7,1,0
0,0,0,0,0,-1,-3,1,0,0,0,0,-1,0,0,4,13,1,0
0,0,0,0,1,1,0,-2,-2,0,0,-1,0,0,1,8,26,-1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,3,10,-1,1
0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,8,20,-1,1
0,-1,0,0,0,1,-1,0,-1,0,0,0,-1,0,0,1,21,2,0
0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,17,2,0
0,0,0,0,0,0,-4,-1,-1,0,0,0,-1,0,0,0,23,2,0
0,-1,0,0,0,0,-3,2,0,0,0,0,-1,0,0,2,15,0,0
0,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,7,22,-2,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,2,6,0,1
0,0,0,0,0,0,1,-2,0,0,0,0,1,0,1,2,12,-1,1
0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1,2,8,-1,1
0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,1,9,1,0
0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,2,19,1,0
0,0,0,0,0,0,-3,1,0,0,0,0,-1,0,1,1,11,2,0
0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,6,24,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,4,16,-2,1
0,0,0,0,0,0,1,0,2,-1,0,1,0,0,1,2,18,-4,1
0,0,-1,0,0,0,0,0,-2,-1,0,-1,-1,0,0,1,29,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1
0,0,0,0,-1,-1,-2,0,0,-1,0,-1,-1,0,0,5,33,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,-1,0,0,0,-2,1,0,-1,0,0,0,2,19,4,0
0,0,0,0,0,1,0,0,-1,1,0,1,1,0,1,9,34,-4,1
0,0,0,0,0,0,0,0,2,-1,0,1,0,0,1,4,20,-3,1
0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,6,28,-5,1
0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,6,32,-6,1
0,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,15,6,0
0,0,0,0,0,0,-1,0,-3,0,0,-1,0,0,0,0,17,5,0
0,0,0,0,-1,0,0,0,-2,-1,0,-1,-1,0,0,2,25,6,0
0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,2,21,3,0
0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,8,26,-7,1
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,7,3,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,0,0,-1,0,1,1,0,0,0,0,1,6,22,-3,1
0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1,2,8,-2,1
0,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,12,-1,1
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,5,1,0
0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,4,30,-4,1
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,13,3,0
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,6,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,-1,0,0,0,0,0,0,-2,-1,0,-1,-1,0,0,1,27,7,0
0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,1,4,14,-3,1
0,0,0,0,-1,0,-1,0,-1,-1,0,-1,-1,0,0,2,31,5,0
0,0,0,0,0,0,1,0,0,-1,0,1,0,0,1,2,16,-3,1
0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,9,2,0
0,0,0,0,-1,0,0,-1,-1,-1,0,-1,0,0,0,2,23,4,0
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,7,24,-4,1
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,2,11,1,0
0,0,0,0,-1,0,0,0,1,-1,0,0,0,0,0,6,10,-1,1
-1,-2,0,0,0,-1,-3,1,-3,0,-1,-1,-3,0,0,3,31,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,0,0,-1,4,0,0,0,0,0,0,1,7,20,0,1
0,0,0,0,0,0,-2,0,-1,1,0,0,0,0,1,7,16,-2,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,2,12,-1,1
0,0,0,0,-1,0,2,0,0,-1,0,0,0,0,0,3,15,3,0
0,0,0,0,0,0,1,-2,-2,0,-1,0,0,0,0,0,19,1,0
0,0,0,0,-1,-1,0,-3,-2,0,-1,0,-1,0,0,5,23,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,-1,0,1,0,0,-1,0,0,0,0,11,2,0
0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,0,5,2,0
0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,6,-2,1
0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,3,13,4,0
0,0,0,0,0,0,-2,1,0,1,0,0,0,0,1,5,18,-1,1
0,-1,0,0,-1,-1,-3,1,-2,0,-1,-1,-3,0,0,1,29,3,0
0,-1,0,0,-1,0,-3,1,-2,0,-1,-1,-3,0,0,1,27,3,0
0,-1,0,0,-1,0,-1,1,-1,0,-1,-1,-2,0,0,1,25,4,0
0,-1,0,0,0,0,1,-3,-3,0,-1,0,-1,0,0,1,21,2,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,1,0,1,0,1,0,1,1,2,0,1,9,26,-2,1
0,0,0,0,1,0,3,-1,2,0,1,1,3,0,1,8,28,-3,1
0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,7,3,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,5,14,-3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1
0,0,0,0,0,2,3,0,2,0,0,0,2,0,1,7,32,-3,1
